ano;nescolnome;ebairrnome;cescolrpae;anoensino;nturesnome;mat;alunosexo;esitaldesc
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;10193758;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;11463414;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;11718978;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;11724315;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;13037757;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;13125575;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;13170279;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;13266322;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;14102170;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;15052249;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;15657841;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;17682517;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;9021388;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;18153640;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;18111688;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;18096409;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;19107790;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;18732631;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;18640850;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;18639763;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;13029444;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;13029266;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;13029061;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;12900621;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;12896772;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;12875015;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;12167908;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;10243216;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;11638419;F;TR DUR ANO FORA REDE
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;11472065;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;12908010;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;13029185;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;13037960;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;13069748;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;14076055;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;15615499;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;15616061;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;16670710;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;16711092;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;17682533;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;18097570;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;9287027;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;9132309;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;5364973;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;12882607;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;12874000;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;12873969;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;12098329;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;12098183;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;11478888;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;20650507;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;20649703;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;20644507;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;20644493;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;19056982;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;11375051;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;18783058;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;19065248;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;19148267;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;19873026;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;19897693;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;21072558;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;9279709;M;TR DUR ANO FORA REDE
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;6267068;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;7052499;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;7325754;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;7354088;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;8298190;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;10113738;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;10117270;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;11372532;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;11375337;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;12882704;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;13030132;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;13125567;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;13175769;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;14238012;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;16007352;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;16613040;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;16663470;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;16669142;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;16721896;F;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;16746953;M;APROVADO
2021;PROFESSORA ALMERINDA UMBELINO DE BARROS;VASCO DA GAMA;3;9º ANO;TARDE;17687136;M;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;13261738;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;21023611;M;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;12971863;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;12838632;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;12164909;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;11639393;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;11635436;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;11631031;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;11391340;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;10354980;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;10134700;M;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;10128999;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;10108858;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;10030964;M;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;10028498;M;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;9148833;M;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;18783503;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;7011075;M;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;11625813;M;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;9292349;F;TR DUR ANO FORA REDE
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;11588225;M;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;9147357;M;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;21647682;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;21622876;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;21162344;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;21116784;M;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;14262509;M;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;18805680;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;19058888;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;20701420;M;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;13223240;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;21117730;M;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;20729774;M;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;20713584;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;18781268;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;15644030;M;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;13270745;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;11646284;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;11642092;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;11641940;M;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;11638311;M;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;11631074;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;11629614;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;11624760;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;11603330;M;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;10099816;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;10028820;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;10016155;M;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;7353170;M;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;7346425;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;7014546;M;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;6274714;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;6201911;M;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;21622892;F;APROVADO
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;18818170;F;TR DUR ANO FORA REDE
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;12868868;F;TR DUR ANO FORA REDE
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;11638303;F;TR DUR ANO FORA REDE
2021;REITOR JOAO ALFREDO;ILHA DO LEITE;1;9º ANO;INTEGRAL;10028293;M;TR DUR ANO P/REDE
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;18799477;M;TR DUR ANO FORA REDE
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;8013691;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;10011889;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;10240900;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;11484489;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;11488719;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;11488921;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;13029924;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;13030078;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;13037722;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;13040944;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;13061879;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;13267884;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;14078570;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;14314258;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;15755991;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;15790622;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;17668093;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;17735696;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;18075037;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;18086918;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;18646484;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;18687229;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;19912340;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;20664915;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;20665598;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;20665695;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;20666098;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;21605424;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;9303928;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;11478837;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;11488522;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;19628820;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;18641300;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;18050492;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;17791960;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;17772621;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;17036313;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;16003683;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;15105652;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;15025268;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;15020452;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;13061828;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;13027271;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;12984094;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;12984027;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;12947008;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;12896616;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;11478209;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;10112987;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;10058370;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;10011862;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;9297863;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;9203397;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;11488808;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;11513926;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;12870366;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;MANHÃ;20721072;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;13041517;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;20726040;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;11799943;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;11580160;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;19829566;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;19079370;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;17697166;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;16663144;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;16011198;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;15097064;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;14291185;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;14137461;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;11488425;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;11481692;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;11480149;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;11478969;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;9040714;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;11495316;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;11489642;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;14053446;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;13248421;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;13054279;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;12965499;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;13029878;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;13179136;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;14240688;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;15670848;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;16124804;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;17104823;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;18645917;M;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;19820836;F;APROVADO
2021;SAO CRISTOVAO;BREJO DA GUABIRABA;3;9º ANO;TARDE;19854722;F;APROVADO
